NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
FCERI MEDIATED MAPK ACTIVATION%REACTOME%R-HSA-2871796.4	FCERI MEDIATED MAPK ACTIVATION%REACTOME%R-HSA-2871796.4		78	-0.49303654	-1.7489263	0.0	0.07511509	1.0	2616	tags=50%, list=19%, signal=62%	
AP-1 TRANSCRIPTION FACTOR NETWORK%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%AP-1 TRANSCRIPTION FACTOR NETWORK	AP-1 TRANSCRIPTION FACTOR NETWORK%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%AP-1 TRANSCRIPTION FACTOR NETWORK		53	-0.5145798	-1.7442033	0.0032258064	0.07801886	1.0	1606	tags=36%, list=12%, signal=41%	
REGULATION OF MIRNA METABOLIC PROCESS%GOBP%GO:2000628	REGULATION OF MIRNA METABOLIC PROCESS%GOBP%GO:2000628		55	-0.50298846	-1.7387873	0.0	0.08125172	1.0	1782	tags=33%, list=13%, signal=38%	
INFLUENZA INFECTION%REACTOME%R-HSA-168255.6	INFLUENZA INFECTION%REACTOME%R-HSA-168255.6		148	-0.44137362	-1.7379118	0.0	0.080993354	1.0	3207	tags=45%, list=24%, signal=59%	
POSITIVE REGULATION OF STEM CELL POPULATION MAINTENANCE%GOBP%GO:1902459	POSITIVE REGULATION OF STEM CELL POPULATION MAINTENANCE%GOBP%GO:1902459		36	-0.56585824	-1.7291837	0.0058139535	0.086533464	1.0	2716	tags=47%, list=20%, signal=59%	
RESPONSE TO FIBROBLAST GROWTH FACTOR%GOBP%GO:0071774	RESPONSE TO FIBROBLAST GROWTH FACTOR%GOBP%GO:0071774		33	-0.56839216	-1.7191852	0.0059701493	0.093730986	1.0	2131	tags=42%, list=16%, signal=50%	
IL12 SIGNALING MEDIATED BY STAT4%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%IL12 SIGNALING MEDIATED BY STAT4	IL12 SIGNALING MEDIATED BY STAT4%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%IL12 SIGNALING MEDIATED BY STAT4		27	-0.58226275	-1.7188032	0.0027777778	0.09304766	1.0	2457	tags=33%, list=18%, signal=41%	
BIOCARTA_TCR_PATHWAY%MSIGDB_C2%BIOCARTA_TCR_PATHWAY	BIOCARTA_TCR_PATHWAY%MSIGDB_C2%BIOCARTA_TCR_PATHWAY		34	-0.5617178	-1.7171988	0.0028901733	0.09347427	1.0	1480	tags=26%, list=11%, signal=30%	
HEMATOPOIETIC STEM CELL GENE REGULATION BY GABP ALPHA BETA COMPLEX%WIKIPATHWAYS_20240210%WP3657%HOMO SAPIENS	HEMATOPOIETIC STEM CELL GENE REGULATION BY GABP ALPHA BETA COMPLEX%WIKIPATHWAYS_20240210%WP3657%HOMO SAPIENS		15	-0.6859578	-1.7159986	0.014326648	0.09380121	1.0	1472	tags=40%, list=11%, signal=45%	
REGULATION OF NUCLEOTIDE-EXCISION REPAIR%GOBP%GO:2000819	REGULATION OF NUCLEOTIDE-EXCISION REPAIR%GOBP%GO:2000819		25	-0.5905284	-1.7159221	0.005479452	0.092938334	1.0	1269	tags=36%, list=9%, signal=40%	
HDACS DEACETYLATE HISTONES%REACTOME%R-HSA-3214815.5	HDACS DEACETYLATE HISTONES%REACTOME%R-HSA-3214815.5		32	-0.5692497	-1.7114925	0.0	0.09636236	1.0	1852	tags=38%, list=14%, signal=43%	
KERATAN SULFATE BIOSYNTHESIS%REACTOME%R-HSA-2022854.3	KERATAN SULFATE BIOSYNTHESIS%REACTOME%R-HSA-2022854.3		17	-0.6384747	-1.7105287	0.017676767	0.09624316	1.0	1661	tags=41%, list=12%, signal=47%	
CIRCADIAN CLOCK%REACTOME DATABASE ID RELEASE 65%400253	CIRCADIAN CLOCK%REACTOME DATABASE ID RELEASE 65%400253		60	-0.5047648	-1.7077707	0.0035842294	0.097766146	1.0	2772	tags=53%, list=21%, signal=67%	
CALCIUM SIGNALING IN THE CD4+ TCR PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%CALCIUM SIGNALING IN THE CD4+ TCR PATHWAY	CALCIUM SIGNALING IN THE CD4+ TCR PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%CALCIUM SIGNALING IN THE CD4+ TCR PATHWAY		22	-0.60263985	-1.7067571	0.0147492625	0.097716115	1.0	1480	tags=45%, list=11%, signal=51%	
ASSEMBLY OF THE HIV VIRION%REACTOME%R-HSA-175474.3	ASSEMBLY OF THE HIV VIRION%REACTOME%R-HSA-175474.3		15	-0.6668514	-1.7044166	0.012886598	0.099063605	1.0	488	tags=27%, list=4%, signal=28%	
RUNX1 INTERACTS WITH CO-FACTORS WHOSE PRECISE EFFECT ON RUNX1 TARGETS IS NOT KNOWN%REACTOME DATABASE ID RELEASE 65%8939243	RUNX1 INTERACTS WITH CO-FACTORS WHOSE PRECISE EFFECT ON RUNX1 TARGETS IS NOT KNOWN%REACTOME DATABASE ID RELEASE 65%8939243		35	-0.5628494	-1.7013341	0.006535948	0.10101211	1.0	2711	tags=54%, list=20%, signal=68%	
CD40 CD40L SIGNALING%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%CD40 CD40L SIGNALING	CD40 CD40L SIGNALING%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%CD40 CD40L SIGNALING		32	-0.57490665	-1.7012533	0.012461059	0.10015565	1.0	2164	tags=44%, list=16%, signal=52%	
FCGR3A-MEDIATED IL10 SYNTHESIS%REACTOME DATABASE ID RELEASE 65%9664323	FCGR3A-MEDIATED IL10 SYNTHESIS%REACTOME DATABASE ID RELEASE 65%9664323		88	-0.46593454	-1.699758	0.0	0.100753725	1.0	2616	tags=51%, list=19%, signal=63%	
NLS-BEARING PROTEIN IMPORT INTO NUCLEUS%GOBP%GO:0006607	NLS-BEARING PROTEIN IMPORT INTO NUCLEUS%GOBP%GO:0006607		17	-0.6578656	-1.6989107	0.016713092	0.10061774	1.0	2432	tags=41%, list=18%, signal=50%	
EPIGENETIC REGULATION OF GENE EXPRESSION%REACTOME%R-HSA-212165.5	EPIGENETIC REGULATION OF GENE EXPRESSION%REACTOME%R-HSA-212165.5		121	-0.44789538	-1.696345	0.0	0.10210467	1.0	1800	tags=24%, list=13%, signal=27%	
CD4-POSITIVE, ALPHA-BETA T CELL DIFFERENTIATION%GOBP%GO:0043367	CD4-POSITIVE, ALPHA-BETA T CELL DIFFERENTIATION%GOBP%GO:0043367		27	-0.58161944	-1.6938349	0.0057306592	0.103584886	1.0	1563	tags=33%, list=12%, signal=38%	
REGULATION OF GLIAL CELL DIFFERENTIATION%GOBP%GO:0045685	REGULATION OF GLIAL CELL DIFFERENTIATION%GOBP%GO:0045685		23	-0.59864515	-1.6936337	0.01369863	0.10283887	1.0	2046	tags=52%, list=15%, signal=61%	
CELLULAR RESPONSE TO CORTICOSTEROID STIMULUS%GOBP%GO:0071384	CELLULAR RESPONSE TO CORTICOSTEROID STIMULUS%GOBP%GO:0071384		17	-0.65717345	-1.6903988	0.014005602	0.104753554	1.0	2257	tags=65%, list=17%, signal=78%	
HEART DEVELOPMENT%WIKIPATHWAYS_20240210%WP1591%HOMO SAPIENS	HEART DEVELOPMENT%WIKIPATHWAYS_20240210%WP1591%HOMO SAPIENS		15	-0.6586125	-1.6791146	0.016172506	0.114779465	1.0	2304	tags=60%, list=17%, signal=72%	
MITOTIC SISTER CHROMATID COHESION%GOBP%GO:0007064	MITOTIC SISTER CHROMATID COHESION%GOBP%GO:0007064		18	-0.63653886	-1.6785394	0.020565553	0.114342846	1.0	3114	tags=61%, list=23%, signal=79%	
FOXO-MEDIATED TRANSCRIPTION OF CELL CYCLE GENES%REACTOME%R-HSA-9617828.2	FOXO-MEDIATED TRANSCRIPTION OF CELL CYCLE GENES%REACTOME%R-HSA-9617828.2		15	-0.66340315	-1.6740654	0.020460358	0.11777732	1.0	2041	tags=53%, list=15%, signal=63%	
CAMERA-TYPE EYE MORPHOGENESIS%GOBP%GO:0048593	CAMERA-TYPE EYE MORPHOGENESIS%GOBP%GO:0048593		27	-0.5724643	-1.6734797	0.014285714	0.11735531	1.0	1405	tags=30%, list=10%, signal=33%	
T CELL DIFFERENTIATION INVOLVED IN IMMUNE RESPONSE%GOBP%GO:0002292	T CELL DIFFERENTIATION INVOLVED IN IMMUNE RESPONSE%GOBP%GO:0002292		25	-0.5692561	-1.6724324	0.008695652	0.11741599	1.0	1563	tags=36%, list=12%, signal=41%	
RETINOBLASTOMA GENE IN CANCER%WIKIPATHWAYS_20240210%WP2446%HOMO SAPIENS	RETINOBLASTOMA GENE IN CANCER%WIKIPATHWAYS_20240210%WP2446%HOMO SAPIENS		66	-0.48396313	-1.6702594	0.007142857	0.11866085	1.0	2753	tags=39%, list=20%, signal=49%	
REGULATION OF COMPLEMENT CASCADE%REACTOME%R-HSA-977606.7	REGULATION OF COMPLEMENT CASCADE%REACTOME%R-HSA-977606.7		80	-0.47361815	-1.6697564	0.0	0.11809394	1.0	2616	tags=52%, list=19%, signal=65%	
PID_TCR_CALCIUM_PATHWAY%MSIGDB_C2%PID_TCR_CALCIUM_PATHWAY	PID_TCR_CALCIUM_PATHWAY%MSIGDB_C2%PID_TCR_CALCIUM_PATHWAY		19	-0.6264235	-1.669094	0.017441861	0.11798285	1.0	1480	tags=47%, list=11%, signal=53%	
HALLMARK_APICAL_SURFACE%MSIGDBHALLMARK%HALLMARK_APICAL_SURFACE	HALLMARK_APICAL_SURFACE%MSIGDBHALLMARK%HALLMARK_APICAL_SURFACE		27	-0.5801935	-1.6672497	0.008645534	0.11883182	1.0	1462	tags=33%, list=11%, signal=37%	
POSITIVE REGULATION OF MRNA CATABOLIC PROCESS%GOBP%GO:0061014	POSITIVE REGULATION OF MRNA CATABOLIC PROCESS%GOBP%GO:0061014		82	-0.4630073	-1.665264	0.0	0.11975997	1.0	1608	tags=29%, list=12%, signal=33%	
PROTEIN MODIFICATION BY SMALL PROTEIN REMOVAL%GOBP%GO:0070646	PROTEIN MODIFICATION BY SMALL PROTEIN REMOVAL%GOBP%GO:0070646		85	-0.45227695	-1.6648399	0.0	0.11924194	1.0	2037	tags=28%, list=15%, signal=33%	
CELL CYCLE G2/M PHASE TRANSITION%GOBP%GO:0044839	CELL CYCLE G2/M PHASE TRANSITION%GOBP%GO:0044839		37	-0.52525246	-1.6626364	0.006042296	0.120323986	1.0	3283	tags=54%, list=24%, signal=71%	
WNT BETA CATENIN SIGNALING PATHWAY IN LEUKEMIA%WIKIPATHWAYS_20240210%WP3658%HOMO SAPIENS	WNT BETA CATENIN SIGNALING PATHWAY IN LEUKEMIA%WIKIPATHWAYS_20240210%WP3658%HOMO SAPIENS		16	-0.6648603	-1.6619831	0.017994858	0.12005516	1.0	382	tags=25%, list=3%, signal=26%	
MATERNAL TO ZYGOTIC TRANSITION (MZT)%REACTOME%R-HSA-9816359.2	MATERNAL TO ZYGOTIC TRANSITION (MZT)%REACTOME%R-HSA-9816359.2		38	-0.5391487	-1.6589758	0.006060606	0.12230677	1.0	713	tags=18%, list=5%, signal=19%	
PID_DELTA_NP63_PATHWAY%MSIGDB_C2%PID_DELTA_NP63_PATHWAY	PID_DELTA_NP63_PATHWAY%MSIGDB_C2%PID_DELTA_NP63_PATHWAY		27	-0.57337135	-1.6546288	0.020958085	0.12564419	1.0	1927	tags=30%, list=14%, signal=35%	
HATS ACETYLATE HISTONES%REACTOME%R-HSA-3214847.3	HATS ACETYLATE HISTONES%REACTOME%R-HSA-3214847.3		76	-0.46272632	-1.6507735	0.0	0.12899151	1.0	1472	tags=29%, list=11%, signal=32%	
POSITIVE REGULATION OF MIRNA METABOLIC PROCESS%GOBP%GO:2000630	POSITIVE REGULATION OF MIRNA METABOLIC PROCESS%GOBP%GO:2000630		39	-0.5260767	-1.6466715	0.00990099	0.13249476	1.0	764	tags=23%, list=6%, signal=24%	
ACTIVATION OF ANTERIOR HOX GENES IN HINDBRAIN DEVELOPMENT DURING EARLY EMBRYOGENESIS%REACTOME DATABASE ID RELEASE 65%5617472	ACTIVATION OF ANTERIOR HOX GENES IN HINDBRAIN DEVELOPMENT DURING EARLY EMBRYOGENESIS%REACTOME DATABASE ID RELEASE 65%5617472		51	-0.49064058	-1.644403	0.0	0.13397485	1.0	1698	tags=25%, list=13%, signal=29%	
APPENDAGE MORPHOGENESIS%GOBP%GO:0035107	APPENDAGE MORPHOGENESIS%GOBP%GO:0035107		25	-0.57840216	-1.6443216	0.0057142857	0.13309187	1.0	1553	tags=28%, list=12%, signal=32%	
PHOTODYNAMIC THERAPY INDUCED UNFOLDED PROTEIN RESPONSE%WIKIPATHWAYS_20240210%WP3613%HOMO SAPIENS	PHOTODYNAMIC THERAPY INDUCED UNFOLDED PROTEIN RESPONSE%WIKIPATHWAYS_20240210%WP3613%HOMO SAPIENS		18	-0.6277087	-1.6428128	0.008498584	0.13386442	1.0	1658	tags=39%, list=12%, signal=44%	
ONCOSTATIN M SIGNALING PATHWAY%WIKIPATHWAYS_20240210%WP2374%HOMO SAPIENS	ONCOSTATIN M SIGNALING PATHWAY%WIKIPATHWAYS_20240210%WP2374%HOMO SAPIENS		49	-0.50166637	-1.6340013	0.009868421	0.14307587	1.0	1593	tags=33%, list=12%, signal=37%	
POSITIVE REGULATION OF MRNA METABOLIC PROCESS%GOBP%GO:1903313	POSITIVE REGULATION OF MRNA METABOLIC PROCESS%GOBP%GO:1903313		101	-0.43234807	-1.6325479	0.0	0.14360304	1.0	1803	tags=30%, list=13%, signal=34%	
ACTIVATION OF HOX GENES DURING DIFFERENTIATION%REACTOME DATABASE ID RELEASE 65%5619507	ACTIVATION OF HOX GENES DURING DIFFERENTIATION%REACTOME DATABASE ID RELEASE 65%5619507		51	-0.49064058	-1.6322458	0.0032573289	0.14291136	1.0	1698	tags=25%, list=13%, signal=29%	
PID_HIF1_TFPATHWAY%MSIGDB_C2%PID_HIF1_TFPATHWAY	PID_HIF1_TFPATHWAY%MSIGDB_C2%PID_HIF1_TFPATHWAY		32	-0.5428971	-1.6321988	0.009677419	0.14197472	1.0	2041	tags=41%, list=15%, signal=48%	
CONNECTIVE TISSUE DEVELOPMENT%GOBP%GO:0061448	CONNECTIVE TISSUE DEVELOPMENT%GOBP%GO:0061448		59	-0.47878614	-1.6277897	0.0	0.14627996	1.0	1553	tags=31%, list=12%, signal=34%	
REGULATION OF CELL FATE COMMITMENT%GOBP%GO:0010453	REGULATION OF CELL FATE COMMITMENT%GOBP%GO:0010453		21	-0.5887846	-1.6263081	0.02917772	0.14713015	1.0	1698	tags=52%, list=13%, signal=60%	
COMPLEMENT CASCADE%REACTOME DATABASE ID RELEASE 65%166658	COMPLEMENT CASCADE%REACTOME DATABASE ID RELEASE 65%166658		83	-0.45193672	-1.6260185	0.004	0.1464937	1.0	2616	tags=52%, list=19%, signal=64%	
NUCLEAR DNA REPLICATION%GOBP%GO:0033260	NUCLEAR DNA REPLICATION%GOBP%GO:0033260		23	-0.5780149	-1.6251073	0.007978723	0.1465432	1.0	2899	tags=39%, list=22%, signal=50%	
REGULATION OF NCRNA TRANSCRIPTION%GOBP%GO:0140747	REGULATION OF NCRNA TRANSCRIPTION%GOBP%GO:0140747		64	-0.47359955	-1.6234986	0.010989011	0.14774935	1.0	1782	tags=31%, list=13%, signal=36%	
NGF-STIMULATED TRANSCRIPTION%REACTOME DATABASE ID RELEASE 65%9031628	NGF-STIMULATED TRANSCRIPTION%REACTOME DATABASE ID RELEASE 65%9031628		28	-0.5557966	-1.6224344	0.008902078	0.14803214	1.0	1665	tags=43%, list=12%, signal=49%	
APPENDAGE DEVELOPMENT%GOBP%GO:0048736	APPENDAGE DEVELOPMENT%GOBP%GO:0048736		32	-0.5360915	-1.6223553	0.018181818	0.14711133	1.0	1553	tags=28%, list=12%, signal=32%	
REGULATION OF MIRNA TRANSCRIPTION%GOBP%GO:1902893	REGULATION OF MIRNA TRANSCRIPTION%GOBP%GO:1902893		48	-0.50257427	-1.6208787	0.0033003301	0.1479061	1.0	1782	tags=35%, list=13%, signal=41%	
CELLULAR RESPONSE TO HYPOXIA%GOBP%GO:0071456	CELLULAR RESPONSE TO HYPOXIA%GOBP%GO:0071456		57	-0.48874405	-1.6188728	0.006993007	0.1492738	1.0	2710	tags=44%, list=20%, signal=55%	
ANDROGEN RECEPTOR SIGNALING PATHWAY%WIKIPATHWAYS_20240210%WP138%HOMO SAPIENS	ANDROGEN RECEPTOR SIGNALING PATHWAY%WIKIPATHWAYS_20240210%WP138%HOMO SAPIENS		59	-0.47465608	-1.6181198	0.00729927	0.1492045	1.0	1177	tags=20%, list=9%, signal=22%	
LIMB MORPHOGENESIS%GOBP%GO:0035108	LIMB MORPHOGENESIS%GOBP%GO:0035108		25	-0.57840216	-1.618119	0.02	0.14821638	1.0	1553	tags=28%, list=12%, signal=32%	
LIMB DEVELOPMENT%GOBP%GO:0060173	LIMB DEVELOPMENT%GOBP%GO:0060173		32	-0.5360915	-1.6172764	0.0029069767	0.14827752	1.0	1553	tags=28%, list=12%, signal=32%	
CELLULAR RESPONSE TO FIBROBLAST GROWTH FACTOR STIMULUS%GOBP%GO:0044344	CELLULAR RESPONSE TO FIBROBLAST GROWTH FACTOR STIMULUS%GOBP%GO:0044344		31	-0.5529465	-1.613289	0.017804155	0.15200403	1.0	2131	tags=39%, list=16%, signal=46%	
CELLULAR RESPONSE TO DECREASED OXYGEN LEVELS%GOBP%GO:0036294	CELLULAR RESPONSE TO DECREASED OXYGEN LEVELS%GOBP%GO:0036294		60	-0.47309637	-1.6115515	0.010067114	0.15307279	1.0	2710	tags=42%, list=20%, signal=52%	
ESTROGEN-DEPENDENT GENE EXPRESSION%REACTOME DATABASE ID RELEASE 65%9018519	ESTROGEN-DEPENDENT GENE EXPRESSION%REACTOME DATABASE ID RELEASE 65%9018519		82	-0.4476976	-1.6107646	0.0	0.15310362	1.0	1472	tags=26%, list=11%, signal=29%	
REGULATION OF GLUCONEOGENESIS%GOBP%GO:0006111	REGULATION OF GLUCONEOGENESIS%GOBP%GO:0006111		22	-0.5782327	-1.6095107	0.028653296	0.15370998	1.0	2511	tags=36%, list=19%, signal=45%	
POSITIVE REGULATION OF DOUBLE-STRAND BREAK REPAIR%GOBP%GO:2000781	POSITIVE REGULATION OF DOUBLE-STRAND BREAK REPAIR%GOBP%GO:2000781		76	-0.4548529	-1.6069504	0.0	0.15575632	1.0	1347	tags=24%, list=10%, signal=26%	
HUMORAL IMMUNE RESPONSE MEDIATED BY CIRCULATING IMMUNOGLOBULIN%GOBP%GO:0002455	HUMORAL IMMUNE RESPONSE MEDIATED BY CIRCULATING IMMUNOGLOBULIN%GOBP%GO:0002455		16	-0.61838686	-1.6030138	0.018567638	0.15978421	1.0	2216	tags=44%, list=16%, signal=52%	
MAJOR PATHWAY OF RRNA PROCESSING IN THE NUCLEOLUS AND CYTOSOL%REACTOME DATABASE ID RELEASE 65%6791226	MAJOR PATHWAY OF RRNA PROCESSING IN THE NUCLEOLUS AND CYTOSOL%REACTOME DATABASE ID RELEASE 65%6791226		173	-0.39693043	-1.600563	0.0	0.16176565	1.0	3207	tags=37%, list=24%, signal=48%	
EXERCISE INDUCED CIRCADIAN REGULATION%WIKIPATHWAYS_20240210%WP410%HOMO SAPIENS	EXERCISE INDUCED CIRCADIAN REGULATION%WIKIPATHWAYS_20240210%WP410%HOMO SAPIENS		26	-0.54769707	-1.599384	0.015384615	0.1622737	1.0	2269	tags=42%, list=17%, signal=51%	
DEACTIVATION OF THE BETA-CATENIN TRANSACTIVATING COMPLEX%REACTOME DATABASE ID RELEASE 65%3769402	DEACTIVATION OF THE BETA-CATENIN TRANSACTIVATING COMPLEX%REACTOME DATABASE ID RELEASE 65%3769402		34	-0.52396613	-1.5988127	0.009771987	0.16205445	1.0	2163	tags=41%, list=16%, signal=49%	
DNA DAMAGE RESPONSE, SIGNAL TRANSDUCTION BY P53 CLASS MEDIATOR RESULTING IN CELL CYCLE ARREST%GOBP%GO:0006977	DNA DAMAGE RESPONSE, SIGNAL TRANSDUCTION BY P53 CLASS MEDIATOR RESULTING IN CELL CYCLE ARREST%GOBP%GO:0006977		17	-0.61322916	-1.5965658	0.029490616	0.16402222	1.0	610	tags=18%, list=5%, signal=18%	
CANCER IMMUNOTHERAPY BY PD 1 BLOCKADE%WIKIPATHWAYS_20240210%WP4585%HOMO SAPIENS	CANCER IMMUNOTHERAPY BY PD 1 BLOCKADE%WIKIPATHWAYS_20240210%WP4585%HOMO SAPIENS		19	-0.59791625	-1.5961765	0.033613447	0.16345699	1.0	1873	tags=32%, list=14%, signal=37%	
CD4-POSITIVE, ALPHA-BETA T CELL ACTIVATION%GOBP%GO:0035710	CD4-POSITIVE, ALPHA-BETA T CELL ACTIVATION%GOBP%GO:0035710		31	-0.5286831	-1.5941929	0.0029239766	0.16477162	1.0	1563	tags=29%, list=12%, signal=33%	
BIOCARTA_CTCF_PATHWAY%MSIGDB_C2%BIOCARTA_CTCF_PATHWAY	BIOCARTA_CTCF_PATHWAY%MSIGDB_C2%BIOCARTA_CTCF_PATHWAY		17	-0.6234081	-1.5926098	0.020231213	0.16592033	1.0	2046	tags=53%, list=15%, signal=62%	
REGULATION OF CIRCADIAN RHYTHM%GOBP%GO:0042752	REGULATION OF CIRCADIAN RHYTHM%GOBP%GO:0042752		72	-0.4585982	-1.5903153	0.0	0.16782261	1.0	2692	tags=40%, list=20%, signal=50%	
ATF-2 TRANSCRIPTION FACTOR NETWORK%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%ATF-2 TRANSCRIPTION FACTOR NETWORK	ATF-2 TRANSCRIPTION FACTOR NETWORK%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%ATF-2 TRANSCRIPTION FACTOR NETWORK		47	-0.48959264	-1.5900215	0.010948905	0.16718653	1.0	1472	tags=28%, list=11%, signal=31%	
DOWNSTREAM SIGNALING IN NAIVE CD8+ T CELLS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%DOWNSTREAM SIGNALING IN NAIVE CD8+ T CELLS	DOWNSTREAM SIGNALING IN NAIVE CD8+ T CELLS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%DOWNSTREAM SIGNALING IN NAIVE CD8+ T CELLS		49	-0.4876919	-1.5855931	0.025641026	0.17163984	1.0	1699	tags=33%, list=13%, signal=37%	
RIBOSOMAL SMALL SUBUNIT ASSEMBLY%GOBP%GO:0000028	RIBOSOMAL SMALL SUBUNIT ASSEMBLY%GOBP%GO:0000028		16	-0.62479746	-1.585431	0.019830028	0.17076442	1.0	2390	tags=44%, list=18%, signal=53%	
NEGATIVE REGULATION OF STEM CELL POPULATION MAINTENANCE%GOBP%GO:1902455	NEGATIVE REGULATION OF STEM CELL POPULATION MAINTENANCE%GOBP%GO:1902455		20	-0.5798185	-1.5839335	0.02910053	0.17156686	1.0	2371	tags=35%, list=18%, signal=42%	
TP53 REGULATES TRANSCRIPTION OF CELL CYCLE GENES%REACTOME%R-HSA-6791312.5	TP53 REGULATES TRANSCRIPTION OF CELL CYCLE GENES%REACTOME%R-HSA-6791312.5		45	-0.49097458	-1.5836567	0.0066225166	0.17089069	1.0	3102	tags=47%, list=23%, signal=60%	
IL2 SIGNALING EVENTS MEDIATED BY PI3K%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%IL2 SIGNALING EVENTS MEDIATED BY PI3K	IL2 SIGNALING EVENTS MEDIATED BY PI3K%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%IL2 SIGNALING EVENTS MEDIATED BY PI3K		33	-0.52500325	-1.581589	0.029498525	0.17264257	1.0	1873	tags=39%, list=14%, signal=46%	
REGULATION OF GLUCOSE METABOLIC PROCESS%GOBP%GO:0010906	REGULATION OF GLUCOSE METABOLIC PROCESS%GOBP%GO:0010906		49	-0.4838713	-1.5801016	0.0	0.17363666	1.0	2620	tags=37%, list=19%, signal=45%	
REGULATION OF PTEN GENE TRANSCRIPTION%REACTOME%R-HSA-8943724.2	REGULATION OF PTEN GENE TRANSCRIPTION%REACTOME%R-HSA-8943724.2		54	-0.4722578	-1.5777538	0.0034013605	0.17581703	1.0	676	tags=24%, list=5%, signal=25%	
NEGATIVE REGULATION OF HORMONE SECRETION%GOBP%GO:0046888	NEGATIVE REGULATION OF HORMONE SECRETION%GOBP%GO:0046888		15	-0.6296175	-1.5744803	0.035422344	0.17897572	1.0	1223	tags=47%, list=9%, signal=51%	
INITIATION OF TRANSCRIPTION AND TRANSLATION ELONGATION AT THE HIV 1 LTR%WIKIPATHWAYS_20240210%WP3414%HOMO SAPIENS	INITIATION OF TRANSCRIPTION AND TRANSLATION ELONGATION AT THE HIV 1 LTR%WIKIPATHWAYS_20240210%WP3414%HOMO SAPIENS		27	-0.53903854	-1.5726078	0.024464833	0.18051699	1.0	1752	tags=37%, list=13%, signal=42%	
G2/M TRANSITION OF MITOTIC CELL CYCLE%GOBP%GO:0000086	G2/M TRANSITION OF MITOTIC CELL CYCLE%GOBP%GO:0000086		34	-0.50159967	-1.5714203	0.012121212	0.18106721	1.0	3283	tags=50%, list=24%, signal=66%	
PID_TGFBR_PATHWAY%MSIGDB_C2%PID_TGFBR_PATHWAY	PID_TGFBR_PATHWAY%MSIGDB_C2%PID_TGFBR_PATHWAY		32	-0.5284665	-1.5706552	0.01633987	0.18105417	1.0	2046	tags=38%, list=15%, signal=44%	
PROTEIN DEUBIQUITINATION%GOBP%GO:0016579	PROTEIN DEUBIQUITINATION%GOBP%GO:0016579		66	-0.45780867	-1.5689132	0.007168459	0.18259794	1.0	2037	tags=30%, list=15%, signal=36%	
IL 3 SIGNALING PATHWAY%WIKIPATHWAYS_20240210%WP286%HOMO SAPIENS	IL 3 SIGNALING PATHWAY%WIKIPATHWAYS_20240210%WP286%HOMO SAPIENS		41	-0.4929836	-1.568874	0.030821918	0.18166463	1.0	282	tags=15%, list=2%, signal=15%	
FOXO-MEDIATED TRANSCRIPTION OF CELL DEATH GENES%REACTOME%R-HSA-9614657.2	FOXO-MEDIATED TRANSCRIPTION OF CELL DEATH GENES%REACTOME%R-HSA-9614657.2		16	-0.60757333	-1.5666528	0.030555556	0.18352586	1.0	1505	tags=44%, list=11%, signal=49%	
RESPONSE TO COLD%GOBP%GO:0009409	RESPONSE TO COLD%GOBP%GO:0009409		15	-0.61715263	-1.5664759	0.034653466	0.18272878	1.0	1218	tags=33%, list=9%, signal=37%	
HALLMARK_G2M_CHECKPOINT%MSIGDBHALLMARK%HALLMARK_G2M_CHECKPOINT	HALLMARK_G2M_CHECKPOINT%MSIGDBHALLMARK%HALLMARK_G2M_CHECKPOINT		132	-0.40579277	-1.566432	0.0	0.18179528	1.0	2713	tags=33%, list=20%, signal=41%	
HALLMARK_TGF_BETA_SIGNALING%MSIGDBHALLMARK%HALLMARK_TGF_BETA_SIGNALING	HALLMARK_TGF_BETA_SIGNALING%MSIGDBHALLMARK%HALLMARK_TGF_BETA_SIGNALING		38	-0.4939798	-1.566328	0.018518519	0.18095219	1.0	2345	tags=50%, list=17%, signal=60%	
POSITIVE REGULATION OF MIRNA TRANSCRIPTION%GOBP%GO:1902895	POSITIVE REGULATION OF MIRNA TRANSCRIPTION%GOBP%GO:1902895		34	-0.5017818	-1.5645661	0.012048192	0.18232954	1.0	764	tags=24%, list=6%, signal=25%	
